name,phone,website,city,state,rating,reviews,quality_score
"Exclusive Land and Tree Services","+1 850-510-2971","https://www.exclusivelandandtreeservices.com/","Tallahassee","Florida",4.8,26,0.96
"Britt's Dump Truck Service","+1 850-933-5148","http://www.brittsdumptruck.com/","Tallahassee","Florida",4.6,30,0.96
"Lakeside Travel RV Park","+1 850-574-5998","https://lakesidetravelrvpark.com/%3Futm_source%3Dgbp_listing%26utm_medium%3Dorganic","Tallahassee","Florida",4,223,0.96
"University Green","+1 850-562-0589","http://www.universitygreenfsu.com/","Tallahassee","Florida",4.3,399,0.96
"Grove Park Apartments","+1 850-367-9371","https://www.groveparktallahassee.com/%3Futm_source%3DGoogle%2BMy%2BBusiness","Tallahassee","Florida",4.1,190,0.96
"MAA Oak Grove","+1 850-820-7136","https://www.maac.com/florida/tallahassee/maa-oak-grove/%3Futm_medium%3Dlocal%2520listing%26utm_source%3Dgoogle%26utm_campaign%3Dgmb%26utm_content%3Dwebsite","Tallahassee","Florida",4.2,180,0.96
"The Park at Bristol","+1 850-325-1700","http://www.theparkatbristol.com/","Tallahassee","Florida",4.1,423,0.96
"Big Oak RV Park","+1 850-562-4660","http://bigoakrv.com/","Tallahassee","Florida",4.1,386,0.96
"Bradford Oaks Apartments","+1 850-574-3909","https://bradfordoaksapts.com/","Tallahassee","Florida",4.3,76,0.96
"U-Load Dumpsters","+1 352-318-3045","https://www.facebook.com/uloaddumpsterllc/","Ponce De Leon","Florida",5,45,0.96
"HDR Dumpsters","+1 352-514-1791","http://www.hdrdumpsters.com/","High Springs","Florida",5,31,0.96
"Smash and Trash Pros - Your Dumpster Rental Professionals","+1 239-357-8867","https://smashandtrashpros.com/","Fort Myers","Florida",5,27,0.96
"Miguel Maintenance & Services  LLC","+1 239-203-5754","http://miguelmaintenance.com/","Punta Gorda","Florida",4.6,21,0.96
"Channelside Apartments","+1 239-396-3588","http://www.channelsideapts.com/%3Frcstdid%3DMg%253D%253D-YRjTEizZPgM%253D%26utm_source%3Dgooglemybusiness%26utm_medium%3Dorganic%26utm_campaign%3Dgmblisting","Fort Myers","Florida",4.4,410,0.96
"Sun-N-Fun Mobile Home Village & RV Park","+1 239-694-5536","http://snfftmyers.com/","Fort Myers","Florida",4.3,78,0.96
"Wood Management","+1 754-254-4006","https://woodmanagementfl.com/","Pembroke Pines","Florida",5,25,0.96
"TRASHOUTS  LLC","+1 855-938-7274","http://trashouts.net/","Pembroke Pines","Florida",4.9,47,0.96
"Maxwell Dumpster Rental","+1 404-334-4425","https://www.maxwelldumpsterrentalatlanta.com/","Atlanta","Georgia",4.9,43,0.96
"Twin Can Dumpsters  LLC","+1 478-968-7629","http://www.twincandumpsters.com/","Milledgeville","Georgia",5,44,0.96
"JLC Outdoor Services","+1 229-733-3477","https://jlcoutdoor.net/","Tifton","Georgia",4.7,26,0.96
"AD Metal Recycling","+1 770-755-5854","http://www.admetalrecycling.com/","Morrow","Georgia",4.5,24,0.96
"Ellenwood Dumpsters","+1 404-821-9532","https://ellenwooddumpsters.com/","Ellenwood","Georgia",5,40,0.96
"Whitten Management  Inc.","+1 770-439-7380","https://www.whittenmanagement.com/","Dallas","Georgia",4.8,46,0.96
"The Dumpster Co. - Monticello","+1 678-306-9993","https://mydumpsterco.com/monticello-ga/","Monticello","Georgia",5,28,0.96
"Speedy Dumpster Rental","+1 706-480-8611","https://www.speedydumpstercolumbus.com/","Columbus","Georgia",4.8,24,0.96
"A & S Roll-Off & Junk Removal","+1 770-557-4660","http://www.asrolloffdumpsters.com/","Fayetteville","Georgia",4.5,32,0.96
"ASG ROLL-OFF & GRADING","+1 770-534-5360","https://www.asgrolloffgrading.com/","Gainesville","Georgia",4.1,97,0.96
"JA ROLL OFFS","+1 770-652-3222","http://jarolloffsllc.com/","Lawrenceville","Georgia",4.9,42,0.96
"Smith's Roll Offs","+1 478-475-2676","http://www.smithsrolloffs.com/%3Futm_source%3Dgoogle%26utm_medium%3Dbusiness%2Bprofile","Soperton","Georgia",5,33,0.96
"S&T Dumpster Rentals LLC","+1 478-449-5921","http://www.stdumpsterrental.com/","Warner Robins","Georgia",5,31,0.96
"2 M Tractor Storage & Dumpster","+1 502-955-7011","https://www.2mtractor.com/index.htm","Shepherdsville","Kentucky",4.4,153,0.96
"Ohana Dump Runs Kauai","+1 808-353-1973","https://www.ohanadumprunskauai.com/","Koloa","Hawaii",5,26,0.96
"Pono Hauling","+1 808-318-1632","https://ponohauling.com/","Wailuku","Hawaii",5,29,0.96
"Rapid Removal Idaho","+1 208-630-4876","https://www.rapidremovalidaho.com/","Donnelly","Idaho",5,32,0.96
"Tates Rents - Orchard","+1 208-343-5956","https://www.tatesrents.com/locations-hours/%23boisesouthwest","Boise","Idaho",4.4,85,0.96
"Fleur De Lis Dumpster Rental","+1 208-508-5865","http://www.fleurdelisdumpsterrental.com/","Hayden","Idaho",5,45,0.96
"Idaho Youth Ranch Outlet Store","+1 208-377-2613","https://www.iyrthriftstores.org/boise-computer","Boise","Idaho",4.1,288,0.96
"You Load We Haul Dumpster Rental","+1 877-968-5623","https://youloadwehauldumpsters.com/","Mokena","Illinois",5,26,0.96
"Dumpster Kings","+1 630-640-9760","http://dumpsterkingsinc.com/","Lemont","Illinois",5,35,0.96
"Unique dumpster rental and hauling","+1 217-520-2725","https://www.uniquedumpsters.com/","Maroa","Illinois",5,22,0.96
"Red Star Roll Off and Disposal Service","+1 563-320-4233","http://www.redstarrolloffqc.com/","Milan","Illinois",5,27,0.96
"EcoBox Dumpsters","+1 847-252-1111","https://www.ecoboxdumpsters.com/","North Chicago","Illinois",5,28,0.96
"Wee Dump LLC - Roll Off Dumpsters","+1 309-721-1086","http://weedumpllc.com/","East Moline","Illinois",5,26,0.96
"D & M Rolloff Dumpster Services","+1 847-419-1416","http://www.dmrolloff.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D16407480366974387730","Palatine","Illinois",5,24,0.96
"Bosman Disposal","+1 708-277-7745","http://bosmandisposal.com/","Bellwood","Illinois",4.6,21,0.96
"TNT Scrap Metal","+1 718-366-4017","http://www.tntscrap.com/","Brooklyn","New York",4.3,114,0.96
"M.C. Container Service","+1 908-419-4884","http://mcdumpsterandhauling.com/","Cranford","New Jersey",5,32,0.96
"Great Lakes Kwik Space","+1 314-907-1303","https://storagecontainers.com/%3Futm_source%3DGBP%26utm_medium%3DOrganic","Aurora","Illinois",4.9,42,0.96
"Hoosier Dumpster LLC","+1 260-622-3867","http://hoosierdumpster.com/","Bluffton","Indiana",5,24,0.96
"Indiana Roll Off Services Inc","+1 574-674-5600","https://www.indianarolloffinc.com/","Osceola","Indiana",5,23,0.96
"Elite Roll Off Services LLC","+1 812-629-5244","https://eliterolloffservices.com/","Chandler","Indiana",5,28,0.96
"Junkster's Mini Dumpsters","+1 317-349-3972","https://noblesville.junksters.net/","Noblesville","Indiana",5,42,0.96
"Sun Dumpsters LLC.","+1 765-592-5971","http://sundumpstersllc.com/","Rockville","Indiana",5,42,0.96
"A & A Roll Offs  L.L.C.","+1 317-680-3867","https://www.aarolloffs.com/","Mooresville","Indiana",4.8,24,0.96
"Reilley Trucking Inc","+1 260-478-2002","http://www.reilleytrucking.com/","Fort Wayne","Indiana",4,59,0.96
"DW Rolloffs & Recycling LLC","+1 269-479-5832","https://www.dwrolloffsandrecycling.com/","Berrien Center","Michigan",5,35,0.96
"Indy Crusher","+1 317-438-2135","https://www.indycrusher.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb","Fishers","Indiana",4.9,37,0.96
"Property Rx","+1 260-639-4774","https://mypropertyrx.com/","Bluffton","Indiana",5,36,0.96
"Site Worx Services LLC","+1 574-527-2247","http://www.siteworxservices.com/","Warsaw","Indiana",4.6,22,0.96
"Junk Removal Chicago","+1 773-378-4345","https://www.junkpickupchicago.com/","Chicago","Illinois",4.7,26,0.96
"Household Chemicals and Computer Recycling Facility","+1 312-744-3060","https://www.chicago.gov/city/en/depts/cdph/supp_info/Environment/hccrf.html","Chicago","Illinois",4,68,0.96
"Ace Scrap Metal Dumpsters and Demolitions","+1 317-758-5495","http://acescrapmetalrecycling.com/","Cicero","Indiana",4.2,94,0.96
"Greenway Recycling Services LLC","+1 773-522-0025","http://www.greenwayrecycles.com/","Chicago","Illinois",4.4,57,0.96
"Bin It Indy","+1 844-924-6486","http://binitindy.com/","Noblesville","Indiana",5,44,0.96
"Junk Monkees LLC Trash Removal","+1 765-603-1694","http://junkmonkees.com/","Marion","Indiana",4.8,29,0.96
"Zollett Waste  Recycling & Dumpsters","+1 513-849-6565","https://www.zollettwaste.com/","Middletown","Ohio",5,21,0.96
"Four Leaf","+1 515-329-4840","http://www.four-leaf-llc.com/","Bondurant","Iowa",5,21,0.96
"Des Moines Junk","+1 515-494-5050","https://desmoinesjunk.com/","Des Moines","Iowa",4.9,49,0.96
"Tuff Dumpster Rental","+1 319-469-8810","http://cedarrapidsdumpster.org/","Cedar Rapids","Iowa",4.4,57,0.96
"DS Disposal  Inc","+1 319-366-6785","http://www.dsdisposal.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb","Cedar Rapids","Iowa",4.9,49,0.96
"Jerry's Sanitation","+1 641-487-7288","http://www.jerryssanitation.com/","Zearing","Iowa",4.6,21,0.96
"Jasper Dumpster Rental LLC.","+1 563-543-7610","http://jasperdumpsterrental.com/","Dubuque","Iowa",5,21,0.96
"Zombie Dumpster","+1 833-722-3867","https://zombiedumpster.com/","Davenport","Iowa",5,45,0.96
"DeCarlo Demolition Company","+1 515-243-1151","http://www.decarlodemolition.com/","Des Moines","Iowa",4.9,25,0.96
"Metro Park East Landfill","+1 515-967-2076","https://www.mwatoday.com/locations/metro-park-east-landfill/","Mitchellville","Iowa",4,132,0.96
"Star Equipment  Ltd","+1 515-283-2215","https://www.starequip.com/","Des Moines","Iowa",4.3,61,0.96
"J Pettiecord Inc","+1 515-263-8900","http://www.jpettiecord.com/","Bondurant","Iowa",4.6,24,0.96
"Schafer's Iron & Metal","+1 319-440-0243","https://www.schafersironandmetal.com/","Rowley","Iowa",4.7,29,0.96
"Skylar Mae Dumpster rental","+1 913-216-3464","https://skylarmaedumpsterrental.com/","Lawrence","Kansas",4.9,33,0.96
"Superior Waste & Recycling","+1 508-797-4848","http://superiorwastema.com/","Worcester","Massachusetts",4.2,274,0.96
"Kan-It","+1 316-393-5634","http://www.kanitdumpsterrental.com/","Park City","Kansas",5,23,0.96
"Wichita Dumpster Rental","+1 316-866-1255","https://wichitadumpsterllc.com/","Wichita","Kansas",5,39,0.96
"Crown Dumpster and Junk Removal Kansas City","+1 913-686-6499","https://www.crowndumpster.com/","Kansas City","Missouri",5,22,0.96
"Pacific Sanitation Services","+1 816-774-8329","http://www.pacificsanitationservices.com/%3Futm_source%3Dcumulus%26utm_medium%3Donlinepresence%26utm_campaign%3Dgbp","Kansas City","Missouri",4.8,30,0.96
"KC Trash Guys LLC","+1 913-222-2267","https://www.kctrashguys.com/","Edgerton","Kansas",5,26,0.96
"All American Fencing & More","+1 620-705-2894","https://www.allamericanfencingandmore.com/","Osage City","Kansas",5,26,0.96
"American Dumpster Company","+1 816-385-5755","https://www.americandumpsterkc.com/","Kansas City","Missouri",4.1,78,0.96
"McCune Tree Service","+1 316-712-9419","http://mccunetreeserviceks.com/","Andover","Kansas",4.8,35,0.96
"Howie's Trash and Roll-off Dumpster Service","+1 785-776-8352","http://www.howies.com/","Manhattan","Kansas",4.4,177,0.96
"Garibay Waste Services","+1 785-572-5720","https://www.garibaywasteservices.com/","Manhattan","Kansas",5,29,0.96
"Borders Dumpsters","+1 270-317-1849","http://www.bordersdumpsters.com/","Elizabethtown","Kentucky",4.9,35,0.96
"I.C.A. Dumpsters","+1 502-776-3507","http://www.innovativecrushing.com/","Louisville","Kentucky",4.8,25,0.96
"Art's Rental Equipment","+1 859-823-2787","http://www.artsrental.com/","Dry Ridge","Kentucky",4.7,23,0.96
"Younited Services","+1 502-839-5141","https://younited.services/","Lawrenceburg","Kentucky",5,38,0.96
"ABR Auto Recyclers","+1 859-369-5844","http://www.abrautorecyclers.net/","Richmond","Kentucky",4.4,50,0.96
"Roosters","+1 859-271-9464","http://www.roosterswings.com/","Lexington","Kentucky",4.4,2230,0.96
"Squared Away Junk Removal","+1 859-513-1204","http://squaredawayjunk.com/","Winchester","Kentucky",5,35,0.96
"Container Depot Kentucky 🌐CDCO","+1 859-487-8906","https://containerdepotco.com/markets/kentucky/all","Winchester","Kentucky",4.9,30,0.96
"Power Dumpster","+1 337-784-1927","https://www.powerdumpster.com/","Crowley","Louisiana",5,46,0.96
"LA Waste Solutions","+1 337-888-4951","https://www.lawastesolutions.com/","Youngsville","Louisiana",4.9,32,0.96
"NOLA Dumpster Rental","+1 504-421-0633","https://www.noladumpster.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing%26utm_content%3Ddaquin","New Orleans","Louisiana",5,43,0.96
"Tenfold Dumpster Solutions","+1 225-615-8563","https://tenfolddumpsters.la/","Gonzales","Louisiana",5,23,0.96
"DumpIt.Biz","+1 337-552-5009","https://www.dumpit.biz/","Lafayette","Louisiana",4.9,48,0.96
"Housing Works Thrift Shops - Gramercy","+1 929-314-2149","https://www.housingworks.org/locations/gramercy-thrift-shop","New York","New York",4,126,0.96
"Jamie's Disposal LLC New Orleans Dumpster Rental","+1 504-239-9199","https://jamiedisposal.com/","New Orleans","Louisiana",5,28,0.96
"Clean Slate Dumpsters LLC","+1 985-687-3370","http://cleanslatedumpsterrental.com/","Hammond","Louisiana",5,37,0.96
"Gregory's Disposal  Inc","+1 207-465-4500","http://www.gregorysdisposall.com/","Fairfield","Maine",4.3,193,0.96
"WFT Rubbish Disposal","+1 207-884-8268","https://wftrubbishdisposal.com/maine.html%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing","Levant","Maine",4.8,41,0.96
"O'Brien Property Services LLC","+1 207-615-6584","http://www.obrienpropertyservices.com/","Lisbon","Maine",4.9,31,0.96
"EarthWise Junk Removal  Recycling  Dumpster Rental","+1 207-233-9140","http://portlandmainejunkremoval.com/","Portland","Maine",4.8,48,0.96
"All Purpose Storage","+1 207-324-8440","https://www.storeallpurpose.com/storage-units/maine/sanford/1715-main-street%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing%26utm_content%3Dsanford_airport","Sanford","Maine",4.8,22,0.96
"JEG  Inc Dumpster Rental","+1 201-567-6391","https://www.jeginc.org/","Bogota","New Jersey",4.9,30,0.96
"Dumpster Rentals Hagerstown","+1 240-371-6333","https://dumpsterrentalshagerstown.com/","Hagerstown","Maryland",5,48,0.96
"BlueBox Rental  LLC","+1 301-331-9500","http://www.blueboxrental.com/","Hagerstown","Maryland",4.8,43,0.96
"L&M Disposal LLC™","+1 973-777-3770","http://www.lmdisposal.com/","Lodi","New Jersey",4.4,57,0.96
"Trademark Waste Solutions","+1 973-661-5142","http://tmwastesolutions.com/","Nutley","New Jersey",4.8,28,0.96
"Mr.Gorilla Junk Removal","+1 888-587-5865","http://www.mrgorillajunkremoval.com/","Brooklyn","New York",5,22,0.96
"Cockey's Enterprises  Inc.","+1 410-242-3344","https://cockeys.com/","Halethorpe","Maryland",4.2,106,0.96
"CTK Junk Removal","+1 212-799-1471","https://www.ctk-junkremoval.com/","New York","New York",4.8,43,0.96
"Union Square Supply","+1 212-473-4292","https://unionsquaresupply.com/","New York","New York",4.3,82,0.96
"Hippo Springfield Dumpster Rental","+1 413-435-9585","https://springfield.hippodumpsters.com/","Springfield","Massachusetts",5,43,0.96
"One Way Dumpster","+1 508-309-3981","https://www.onewaydump.com/","Hopkinton","Massachusetts",4.8,38,0.96
"Hippo Salem Dumpster Rental","+1 978-584-2163","https://salem.hippodumpsters.com/","Peabody","Massachusetts",5,32,0.96
"Big Foot Dumpsters & Removal","+1 978-635-4226","https://www.big-foot-dumpsters.com/","Acton","Massachusetts",5,37,0.96
"AGH Disposal & Recycling LLC","+1 413-588-2764","http://www.aghdisposal.com/","Northfield","Massachusetts",5,34,0.96
"American Waste Removal LLC","+1 413-787-9929","http://www.americanwasteremovalllc.com/","Springfield","Massachusetts",4.7,42,0.96
"D'Reyna Handyman and Trash Removal","+1 978-876-3462","http://dreynatrashremoval.com/","Lowell","Massachusetts",4.9,23,0.96
"Dutra Disposal & Recycling","+1 508-399-6867","http://dutradisposal.com/","Rehoboth","Massachusetts",4.4,60,0.96
"Millennium Companies","+1 781-395-1200","http://www.powersweeping.com/","Medford","Massachusetts",4.6,47,0.96
"Getting Trashed Dumpster Rentals & Excavation LLC","+1 774-271-2792","http://www.gettingtrashed.com/","Assonet","Massachusetts",5,33,0.96
"Frontline Trucking and Disposal  LLC","+1 508-277-8471","http://www.frontlinetruckinganddisposal.com/","Holden","Massachusetts",5,26,0.96
"Mark-One","+1 978-441-0010","https://www.markoneinc.com/","Lowell","Massachusetts",4.6,30,0.96
"Troupe Waste & Recycling","+1 781-340-0030","http://www.troupewaste.com/","Abington","Massachusetts",4.5,32,0.96
"Metropolitan Removal Company Inc (MRC)","+1 508-634-9293","https://metroremoval.com/","Bellingham","Massachusetts",5,37,0.96
"Giorgio's Complete Cleanouts","+1 978-460-1372","https://giorgioscompletecleanouts.com/","Sudbury","Massachusetts",5,26,0.96
"Bee Line Storage Containers","+1 413-737-3114","https://www.blinestorage.com/","Springfield","Massachusetts",5,46,0.96
"MetroWest Disposal & Junk Removal","+1 508-877-8771","https://www.metrowestdisposal.com/","Ashland","Massachusetts",5,39,0.96
"Busy Bee Disposal","+1 781-605-8277","https://www.busybdisposal.com/","Everett","Massachusetts",4.6,29,0.96
"Eric Z Disposal","+1 781-593-5308","https://www.ericzdisposal.com/","Lynn","Massachusetts",4.7,28,0.96
"Cooper Property & Waste Solutions","+1 781-848-2435","https://cooperwaste.com/","Braintree","Massachusetts",4.7,27,0.96
"Lose the Junk LLC","+1 781-686-3449","https://losethejunkboston.com/","Dedham","Massachusetts",5,20,0.96
"Joshua's Demolition Corp","+1 617-312-6315","http://www.bostondemolitions.com/","Revere","Massachusetts",5,20,0.96
"Skinner Demo","+1 508-559-0123","http://www.skinnerdemo.com/","Stoughton","Massachusetts",4.6,23,0.96
"Capital Construction Contracting","+1 617-319-1225","http://www.capitalconstructioncontracting.com/","Boston","Massachusetts",4.4,313,0.96
"The Goodwill Store","+1 617-254-0112","http://goodwillmass.org/","Boston","Massachusetts",4.1,272,0.96
"James G. Grant Co.  Inc.","+1 617-361-2716","http://www.jamesggrantco.com/","Hyde Park","Massachusetts",4.1,95,0.96
"Super Crate Inc","+1 855-545-6255","https://supercrate.com/","Boston","Massachusetts",4.8,21,0.96
"Full Service Junk Removal","+1 617-838-4977","http://www.fullservicejunkrem.com/","Needham","Massachusetts",5,46,0.96
"Falcone Enterprises","+1 508-791-0000","https://www.falconeenterprise.com/","Worcester","Massachusetts",4.6,43,0.96
"Pratt Waste and Recycling","+1 508-987-1187","http://www.pratttrucking.com/","Oxford","Massachusetts",4.2,253,0.96
"EZ Dump Inc","+1 413-335-1422","http://ezdumpma.com/","Feeding Hills","Massachusetts",5,44,0.96
